po_id,po_number,vendor_key,po_date,expected_date,total_amount,status,received_date,payment_terms,buyer,department_key
8968,PO008968,30,2021-09-14,2021-10-23,307044.73,Partial,,Net 45,Olivia Johnson,5
4728,PO004728,20,2021-09-15,2021-10-06,337903.13,Completed,2021-10-21,Net 30,Alexander Clarke,9
10693,PO010693,44,2021-09-15,2021-11-12,426220.07,Completed,2021-09-24,Net 90,Daniel Davies,6
2697,PO002697,6,2021-09-15,2021-10-31,169221.23,Completed,2021-10-28,Net 45,Oscar Thompson,4
411,PO000411,38,2021-09-15,2021-11-08,350918.78,Completed,2021-10-02,Net 45,Harper Taylor,6
14750,PO014750,10,2021-09-15,2021-10-04,292224.41,Partial,,Net 90,Lily Clarke,5
114,PO000114,22,2021-09-15,2021-10-17,266462.25,Completed,2021-10-16,Net 60,Freya Edwards,9
2027,PO002027,4,2021-09-15,2021-10-21,389408.59,Cancelled,,Net 30,Samuel Hughes,3
13557,PO013557,11,2021-09-15,2021-09-28,298766.19,Completed,2021-10-03,Net 30,Samuel Hughes,5
19810,PO019810,10,2021-09-15,2021-11-01,373064.45,Completed,2021-10-19,Net 60,William Cooper,1
6311,PO006311,8,2021-09-15,2021-10-23,157864.88,Open,,Net 30,Leo White,7
2380,PO002380,42,2021-09-15,2021-10-11,261406.31,Completed,2021-10-26,Net 30,Benjamin Roberts,5
13141,PO013141,10,2021-09-15,2021-09-28,272800.02,Completed,2021-09-23,Net 30,Matthew White,2
13769,PO013769,6,2021-09-15,2021-10-04,124365.5,Open,,Net 60,Grace Martin,2
4333,PO004333,27,2021-09-15,2021-10-30,236763.59,Partial,,Net 45,Isabella Wright,1
16925,PO016925,39,2021-09-15,2021-10-09,309835.11,Completed,2021-10-16,Net 45,Alexander Davies,4
9843,PO009843,10,2021-09-16,2021-10-12,265319.28,Cancelled,,Net 45,Harry Roberts,9
19562,PO019562,34,2021-09-16,2021-10-11,197731.06,Partial,,Net 45,George Lewis,7
18460,PO018460,37,2021-09-16,2021-10-04,181188.1,Cancelled,,Net 45,Sophia Harris,10
4267,PO004267,7,2021-09-16,2021-10-06,413983.76,Completed,2021-10-02,Net 60,Isabella Thompson,1
5409,PO005409,31,2021-09-16,2021-10-04,185252.02,Completed,2021-09-30,Net 90,Henry Wright,7
5826,PO005826,48,2021-09-16,2021-10-16,89824.28,Cancelled,,Net 45,Harry Davies,3
4023,PO004023,27,2021-09-16,2021-11-11,47605.88,Cancelled,,Net 60,Joseph Hall,7
16069,PO016069,34,2021-09-16,2021-10-16,410353.42,Completed,2021-10-31,Net 60,Thomas Green,3
14268,PO014268,39,2021-09-16,2021-10-22,228198.07,Completed,2021-10-01,Net 45,William Walker,9
6916,PO006916,6,2021-09-16,2021-10-19,1734.38,Completed,2021-10-04,Net 90,Charlotte Martin,5
14472,PO014472,14,2021-09-17,2021-11-16,251431.87,Cancelled,,Net 45,Harper Turner,3
15005,PO015005,41,2021-09-17,2021-09-26,161760.69,Completed,2021-10-06,Net 90,Harper Clarke,7
7378,PO007378,33,2021-09-17,2021-10-15,196708.72,Completed,2021-10-15,Net 90,Chloe Smith,9
818,PO000818,16,2021-09-17,2021-10-26,71058.39,Completed,2021-10-23,Net 90,William Brown,2
14619,PO014619,39,2021-09-17,2021-10-09,331146.99,Completed,2021-10-19,Net 60,George Harris,6
9637,PO009637,3,2021-09-17,2021-10-22,385346.36,Completed,2021-10-12,Net 30,Emma White,9
15487,PO015487,13,2021-09-17,2021-10-13,123111.57,Completed,2021-10-25,Net 45,Alice Turner,7
7947,PO007947,30,2021-09-18,2021-11-02,383184.32,Completed,2021-11-02,Net 90,Grace Wood,10
18940,PO018940,32,2021-09-18,2021-10-13,327952.18,Open,,Net 30,Olivia Evans,6
3872,PO003872,18,2021-09-18,2021-10-30,322835.92,Completed,2021-10-16,Net 30,David Jones,5
7966,PO007966,5,2021-09-18,2021-10-09,387644.26,Open,,Net 45,Ella Hill,6
3749,PO003749,1,2021-09-18,2021-11-02,134851.8,Completed,2021-10-31,Net 45,Samuel White,7
5886,PO005886,46,2021-09-18,2021-10-12,462063.52,Cancelled,,Net 45,Samuel Hill,7
7629,PO007629,33,2021-09-18,2021-11-17,8405.97,Partial,,Net 45,Daniel Hall,5
16463,PO016463,21,2021-09-18,2021-11-08,414180.13,Open,,Net 60,Alice Thomas,7
8123,PO008123,9,2021-09-19,2021-10-20,230713.61,Partial,,Net 45,Harry Williams,1
16659,PO016659,25,2021-09-19,2021-10-31,435118.31,Completed,2021-10-15,Net 60,Daniel Hall,7
2804,PO002804,23,2021-09-19,2021-10-07,386335.23,Completed,2021-11-03,Net 90,Mia Smith,10
16994,PO016994,6,2021-09-19,2021-11-08,95008.27,Open,,Net 60,Joseph Davies,8
6689,PO006689,45,2021-09-19,2021-10-06,129227.52,Completed,2021-10-11,Net 45,William Hill,3
2736,PO002736,43,2021-09-19,2021-10-01,428165.64,Partial,,Net 60,Oliver Taylor,7
8615,PO008615,28,2021-09-19,2021-10-04,188103.81,Open,,Net 60,Harry Hill,3
8108,PO008108,43,2021-09-19,2021-11-07,19081.31,Cancelled,,Net 45,Amelia Brown,10
11109,PO011109,37,2021-09-19,2021-11-11,493918.48,Cancelled,,Net 45,Harper Brown,9
5980,PO005980,47,2021-09-19,2021-11-16,32118.92,Open,,Net 30,George Lewis,7
2282,PO002282,20,2021-09-20,2021-10-17,67859.54,Completed,2021-10-25,Net 45,Freya Turner,10
18015,PO018015,10,2021-09-20,2021-10-27,204562.57,Completed,2021-09-29,Net 90,Alexander Patel,8
9784,PO009784,49,2021-09-20,2021-11-11,143492.72,Partial,,Net 60,Freya Patel,10
15537,PO015537,41,2021-09-20,2021-09-30,421755.58,Completed,2021-10-11,Net 45,Noah Walker,5
6536,PO006536,28,2021-09-20,2021-10-25,113329.89,Partial,,Net 60,Harry Davies,10
12657,PO012657,2,2021-09-20,2021-10-06,298418.71,Completed,2021-10-17,Net 90,Jessica Hall,5
12622,PO012622,21,2021-09-20,2021-11-18,294135.78,Cancelled,,Net 45,Alexander Davies,4
16586,PO016586,37,2021-09-20,2021-11-12,137973.13,Partial,,Net 60,Sophie Williams,2
15305,PO015305,43,2021-09-20,2021-10-17,208325.39,Completed,2021-10-26,Net 60,Lily Green,3
14639,PO014639,9,2021-09-20,2021-10-18,492885.0,Completed,2021-10-14,Net 45,Leo Cooper,7
6392,PO006392,30,2021-09-20,2021-11-06,345766.32,Partial,,Net 90,Joseph Patel,1
16089,PO016089,29,2021-09-20,2021-10-03,231336.48,Open,,Net 60,Sophia Johnson,8
716,PO000716,41,2021-09-21,2021-10-28,176207.17,Completed,2021-09-28,Net 60,Daniel Wood,10
12596,PO012596,16,2021-09-21,2021-10-29,349368.48,Cancelled,,Net 60,Chloe Lewis,7
7204,PO007204,29,2021-09-21,2021-10-13,73039.98,Completed,2021-10-05,Net 30,Freya Edwards,3
2062,PO002062,26,2021-09-21,2021-11-02,472843.51,Cancelled,,Net 30,Emily Walker,2
13550,PO013550,5,2021-09-21,2021-10-30,299858.75,Completed,2021-10-06,Net 45,Charlotte Martin,6
3495,PO003495,30,2021-09-21,2021-10-14,478482.65,Completed,2021-10-14,Net 30,Henry Brown,5
17377,PO017377,39,2021-09-21,2021-10-11,127376.81,Open,,Net 30,Alexander Davies,5
9993,PO009993,47,2021-09-22,2021-11-19,237699.57,Partial,,Net 60,Sophia Williams,1
7230,PO007230,44,2021-09-22,2021-10-05,22842.9,Completed,2021-10-22,Net 30,Lucas Smith,5
3673,PO003673,24,2021-09-22,2021-10-31,172776.43,Completed,2021-10-01,Net 60,Thomas Lewis,10
13761,PO013761,27,2021-09-22,2021-11-07,413503.21,Completed,2021-10-03,Net 45,Alexander Edwards,2
2790,PO002790,35,2021-09-22,2021-11-12,178817.46,Completed,2021-11-04,Net 45,Alexander White,7
9332,PO009332,36,2021-09-22,2021-10-09,246568.86,Cancelled,,Net 90,Jessica Williams,10
12280,PO012280,13,2021-09-22,2021-11-09,185997.72,Completed,2021-11-04,Net 45,Evelyn Roberts,8
1854,PO001854,14,2021-09-23,2021-11-04,228960.0,Completed,2021-11-07,Net 60,Harry Cooper,1
599,PO000599,37,2021-09-23,2021-11-03,21022.06,Completed,2021-11-05,Net 30,David Williams,3
14065,PO014065,16,2021-09-23,2021-10-08,76322.56,Cancelled,,Net 30,Thomas Hughes,6
12804,PO012804,5,2021-09-23,2021-11-10,459166.33,Open,,Net 60,William Jackson,9
19797,PO019797,2,2021-09-23,2021-11-09,126740.09,Open,,Net 60,Oscar Evans,4
5988,PO005988,4,2021-09-23,2021-11-01,280139.2,Completed,2021-10-03,Net 45,Noah Lewis,5
18795,PO018795,2,2021-09-23,2021-10-29,372691.18,Cancelled,,Net 45,Harry Clarke,5
16704,PO016704,36,2021-09-23,2021-10-05,135877.27,Completed,2021-10-17,Net 30,Jack Cooper,1
18889,PO018889,35,2021-09-23,2021-10-09,110231.67,Open,,Net 60,Olivia Davies,5
12896,PO012896,38,2021-09-23,2021-10-18,7505.36,Completed,2021-11-01,Net 60,Lily Patel,7
7256,PO007256,38,2021-09-23,2021-11-20,321184.39,Completed,2021-10-24,Net 45,Charlotte Roberts,10
19807,PO019807,6,2021-09-24,2021-11-01,422285.39,Cancelled,,Net 30,Henry Turner,6
17315,PO017315,49,2021-09-24,2021-10-10,175253.34,Completed,2021-10-23,Net 90,Lily Thomas,5
9006,PO009006,50,2021-09-24,2021-11-21,415817.1,Open,,Net 30,Sophia Wood,9
3971,PO003971,1,2021-09-24,2021-11-02,163373.39,Completed,2021-10-04,Net 45,Lily Patel,10
8745,PO008745,9,2021-09-24,2021-10-22,48865.0,Open,,Net 60,Leo Brown,1
2677,PO002677,21,2021-09-24,2021-10-20,191134.09,Cancelled,,Net 30,Ella Williams,9
3336,PO003336,32,2021-09-24,2021-11-01,172679.8,Open,,Net 45,Chloe Johnson,10
15721,PO015721,17,2021-09-24,2021-11-06,382987.34,Completed,2021-10-09,Net 30,Harper Wright,7
4574,PO004574,4,2021-09-24,2021-10-20,88110.8,Completed,2021-10-21,Net 45,Isabella Walker,2
3040,PO003040,48,2021-09-24,2021-10-15,455100.83,Completed,2021-10-19,Net 60,Olivia Jones,4
1160,PO001160,23,2021-09-24,2021-10-22,416064.54,Completed,2021-10-31,Net 30,Matthew Martin,4
13243,PO013243,48,2021-09-25,2021-10-21,85861.24,Partial,,Net 45,Thomas Patel,7
7368,PO007368,9,2021-09-25,2021-11-10,173438.7,Completed,2021-10-20,Net 90,Joseph Taylor,5
3159,PO003159,8,2021-09-25,2021-10-04,282776.88,Open,,Net 60,Charlotte Walker,9
18685,PO018685,13,2021-09-25,2021-10-29,232906.22,Cancelled,,Net 30,William Green,4
1631,PO001631,27,2021-09-25,2021-11-19,85577.81,Cancelled,,Net 60,Ruby Thompson,3
19434,PO019434,33,2021-09-25,2021-11-09,382818.15,Completed,2021-10-07,Net 60,Olivia Clarke,9
18565,PO018565,18,2021-09-25,2021-10-19,129131.64,Partial,,Net 60,David Roberts,6
19989,PO019989,25,2021-09-25,2021-10-03,36069.46,Completed,2021-10-19,Net 45,Alexander Edwards,3
11464,PO011464,33,2021-09-25,2021-11-02,187491.09,Completed,2021-11-07,Net 30,James Roberts,7
10737,PO010737,31,2021-09-25,2021-11-05,241243.9,Completed,2021-10-24,Net 60,Lucas Thompson,5
6145,PO006145,15,2021-09-26,2021-10-08,175572.09,Partial,,Net 60,Charlie Harris,8
18982,PO018982,43,2021-09-26,2021-10-16,151406.68,Partial,,Net 60,Samuel Hughes,2
6456,PO006456,27,2021-09-26,2021-10-17,111212.79,Open,,Net 90,Ava Wright,2
19829,PO019829,36,2021-09-27,2021-11-15,426182.06,Cancelled,,Net 90,Charlie White,8
8195,PO008195,32,2021-09-27,2021-11-19,449298.25,Open,,Net 30,Joseph Williams,3
16367,PO016367,48,2021-09-27,2021-10-24,210701.64,Completed,2021-10-14,Net 30,Lucas Smith,3
4524,PO004524,43,2021-09-27,2021-10-31,460840.03,Open,,Net 60,Ruby Wood,8
14546,PO014546,8,2021-09-27,2021-11-07,421742.36,Completed,2021-10-13,Net 45,Jessica Martin,6
7115,PO007115,13,2021-09-27,2021-11-19,315592.24,Completed,2021-11-06,Net 45,Lily Thomas,5
183,PO000183,35,2021-09-27,2021-11-24,273297.19,Completed,2021-11-06,Net 90,David Thomas,6
3522,PO003522,33,2021-09-27,2021-10-12,226513.63,Cancelled,,Net 30,Charlie Wood,9
392,PO000392,18,2021-09-27,2021-10-18,303890.42,Cancelled,,Net 45,Charlie Turner,1
19458,PO019458,2,2021-09-27,2021-11-01,91598.5,Cancelled,,Net 60,Lucas Thompson,9
9494,PO009494,23,2021-09-27,2021-11-14,418555.09,Completed,2021-11-10,Net 60,Olivia Evans,7
9727,PO009727,35,2021-09-28,2021-11-16,356956.85,Open,,Net 30,Oscar Hill,1
3026,PO003026,7,2021-09-28,2021-10-12,97481.62,Completed,2021-10-15,Net 60,Mia Robinson,1
4439,PO004439,30,2021-09-28,2021-11-24,434059.55,Partial,,Net 60,George Thompson,8
10270,PO010270,45,2021-09-28,2021-10-17,412109.07,Partial,,Net 60,Leo Johnson,6
16749,PO016749,2,2021-09-28,2021-10-17,480354.28,Completed,2021-10-13,Net 45,Jack Hill,9
4618,PO004618,19,2021-09-28,2021-10-06,239801.66,Partial,,Net 30,Jack Hall,7
537,PO000537,37,2021-09-28,2021-11-16,162875.77,Completed,2021-10-05,Net 90,Ava Johnson,5
18864,PO018864,3,2021-09-28,2021-11-08,485128.6,Partial,,Net 30,Benjamin Wilson,7
12477,PO012477,49,2021-09-28,2021-11-15,132233.53,Completed,2021-10-25,Net 30,Oscar Jones,7
18852,PO018852,20,2021-09-29,2021-11-06,456079.95,Partial,,Net 60,Lucas Martin,2
10601,PO010601,17,2021-09-29,2021-11-03,200242.28,Completed,2021-10-30,Net 60,Freya Roberts,6
5548,PO005548,18,2021-09-29,2021-10-12,32851.95,Completed,2021-10-26,Net 90,Alexander Turner,7
19140,PO019140,2,2021-09-29,2021-11-18,356498.32,Partial,,Net 90,Jack Wood,7
2672,PO002672,43,2021-09-29,2021-11-07,101060.04,Partial,,Net 45,Samuel Jackson,3
19085,PO019085,7,2021-09-30,2021-10-30,454771.22,Partial,,Net 45,Alice Turner,1
13862,PO013862,37,2021-09-30,2021-11-17,432053.95,Partial,,Net 90,Emma Cooper,4
17798,PO017798,19,2021-09-30,2021-11-25,309727.46,Completed,2021-10-30,Net 60,George Hill,5
3038,PO003038,24,2021-09-30,2021-11-21,266758.33,Completed,2021-10-18,Net 30,George Evans,3
16585,PO016585,16,2021-09-30,2021-10-30,142271.76,Partial,,Net 90,Charlotte Davies,2
19761,PO019761,15,2021-09-30,2021-10-13,246735.97,Cancelled,,Net 45,Alexander Green,7
19371,PO019371,2,2021-09-30,2021-10-26,477719.79,Cancelled,,Net 60,Grace Green,10
11202,PO011202,27,2021-09-30,2021-11-16,98832.63,Cancelled,,Net 45,Chloe Jackson,10
16613,PO016613,35,2021-09-30,2021-11-10,377373.34,Partial,,Net 30,Harper White,10
1347,PO001347,39,2021-09-30,2021-11-05,159906.36,Open,,Net 60,Leo Martin,9
11133,PO011133,22,2021-09-30,2021-10-16,46962.58,Open,,Net 90,Jessica Hughes,7
12123,PO012123,2,2021-09-30,2021-10-23,495126.18,Partial,,Net 30,Chloe Edwards,5
10616,PO010616,18,2021-09-30,2021-10-31,359221.01,Completed,2021-10-16,Net 60,Freya Walker,5
6883,PO006883,46,2021-09-30,2021-10-21,316424.34,Completed,2021-10-28,Net 90,Freya Taylor,2
19398,PO019398,6,2021-10-01,2021-10-24,117269.91,Cancelled,,Net 90,Thomas Edwards,3
19909,PO019909,20,2021-10-01,2021-10-29,309688.26,Completed,2021-11-09,Net 45,Chloe Edwards,7
9447,PO009447,13,2021-10-01,2021-11-17,118384.16,Completed,2021-10-20,Net 30,Matthew Green,10
18727,PO018727,28,2021-10-01,2021-11-27,287023.95,Completed,2021-11-08,Net 60,Ella Brown,7
18046,PO018046,34,2021-10-01,2021-11-19,388721.7,Cancelled,,Net 60,Noah Thomas,4
13583,PO013583,5,2021-10-01,2021-10-19,205435.07,Open,,Net 90,Harry White,3
11873,PO011873,43,2021-10-01,2021-11-20,153997.94,Completed,2021-11-08,Net 60,Jack Hall,9
13004,PO013004,22,2021-10-01,2021-10-11,349017.72,Open,,Net 60,Harry Johnson,10
18749,PO018749,9,2021-10-01,2021-10-10,315656.18,Cancelled,,Net 45,Matthew Walker,10
11639,PO011639,49,2021-10-01,2021-11-08,134029.93,Open,,Net 45,Thomas Green,1
16735,PO016735,23,2021-10-01,2021-11-23,459754.54,Completed,2021-10-26,Net 45,Emily Martin,6
10082,PO010082,35,2021-10-02,2021-11-05,132276.61,Partial,,Net 90,Chloe Edwards,3
3211,PO003211,2,2021-10-02,2021-10-28,58457.68,Partial,,Net 30,Joseph Patel,5
8948,PO008948,6,2021-10-02,2021-11-27,189221.67,Completed,2021-10-30,Net 60,Ava Taylor,6
11575,PO011575,31,2021-10-02,2021-11-18,123024.64,Cancelled,,Net 30,Ava Hall,4
1557,PO001557,33,2021-10-02,2021-11-05,80938.64,Open,,Net 90,Sophia Roberts,6
13810,PO013810,11,2021-10-02,2021-10-28,98569.25,Cancelled,,Net 45,Evelyn Jackson,1
10842,PO010842,42,2021-10-02,2021-11-07,30934.82,Open,,Net 60,Ella Turner,3
3129,PO003129,10,2021-10-02,2021-11-30,344254.63,Completed,2021-11-02,Net 45,Alice Roberts,3
13204,PO013204,19,2021-10-02,2021-10-14,267280.35,Partial,,Net 45,Isabella Smith,2
3282,PO003282,8,2021-10-02,2021-11-15,111491.73,Open,,Net 45,Matthew Hughes,5
6198,PO006198,43,2021-10-02,2021-10-22,318813.62,Completed,2021-11-09,Net 45,Thomas Hall,2
17087,PO017087,8,2021-10-02,2021-10-15,184624.12,Partial,,Net 90,Noah Martin,2
164,PO000164,25,2021-10-02,2021-11-13,406383.36,Completed,2021-11-02,Net 30,Thomas Roberts,1
17705,PO017705,26,2021-10-02,2021-10-28,5922.15,Cancelled,,Net 90,Benjamin Jones,2
4752,PO004752,18,2021-10-03,2021-10-13,357668.98,Completed,2021-10-25,Net 30,Charlotte Walker,9
4735,PO004735,48,2021-10-03,2021-11-11,479430.58,Cancelled,,Net 90,Jessica Wright,6
10402,PO010402,4,2021-10-03,2021-10-23,323160.94,Cancelled,,Net 30,Ella Jones,6
14079,PO014079,31,2021-10-03,2021-11-14,441431.17,Partial,,Net 60,Emily Turner,6
3784,PO003784,33,2021-10-03,2021-11-26,179452.37,Completed,2021-11-09,Net 45,Ella Hill,2
539,PO000539,49,2021-10-03,2021-10-11,308636.78,Partial,,Net 60,Lucas Wilson,2
14790,PO014790,8,2021-10-03,2021-11-23,477694.54,Completed,2021-11-06,Net 90,Henry Roberts,9
11839,PO011839,38,2021-10-04,2021-10-30,356581.21,Cancelled,,Net 45,Alexander Evans,9
15011,PO015011,33,2021-10-04,2021-11-09,21248.89,Completed,2021-11-10,Net 60,Noah Wilson,9
3724,PO003724,31,2021-10-04,2021-11-06,145625.73,Cancelled,,Net 60,Emma Wilson,10
13828,PO013828,17,2021-10-04,2021-11-25,421219.64,Completed,2021-11-15,Net 60,Lucas Williams,1
1881,PO001881,13,2021-10-04,2021-11-28,301530.58,Completed,2021-11-12,Net 60,Chloe Brown,3
5082,PO005082,24,2021-10-04,2021-10-21,310574.6,Completed,2021-10-21,Net 30,Harry White,5
6809,PO006809,1,2021-10-04,2021-11-12,84392.64,Partial,,Net 90,Chloe Walker,9
7952,PO007952,26,2021-10-04,2021-10-22,193142.47,Partial,,Net 60,Joseph Turner,6
7293,PO007293,21,2021-10-05,2021-10-26,239828.81,Completed,2021-11-11,Net 90,Harper Lewis,2
16432,PO016432,9,2021-10-05,2021-10-28,327449.44,Open,,Net 60,Harper Johnson,2
9274,PO009274,27,2021-10-05,2021-11-26,69299.99,Completed,2021-11-06,Net 90,Jack Patel,5
7330,PO007330,6,2021-10-05,2021-11-02,358378.26,Completed,2021-11-08,Net 45,Olivia Walker,4
645,PO000645,21,2021-10-05,2021-11-10,383247.07,Completed,2021-11-03,Net 30,David Hill,10
17418,PO017418,33,2021-10-05,2021-10-23,106286.61,Cancelled,,Net 30,Harry Wright,6
8540,PO008540,3,2021-10-05,2021-11-17,225087.45,Cancelled,,Net 60,Charlie Davies,2
8835,PO008835,9,2021-10-05,2021-11-30,94790.52,Open,,Net 45,Daniel Wilson,2
6349,PO006349,31,2021-10-05,2021-11-26,228586.87,Completed,2021-11-07,Net 90,Samuel White,1
13692,PO013692,49,2021-10-05,2021-10-30,143378.44,Completed,2021-10-17,Net 60,Thomas Hall,8
5865,PO005865,42,2021-10-05,2021-10-31,435440.0,Cancelled,,Net 60,Ruby Thomas,1
8816,PO008816,40,2021-10-06,2021-10-25,202781.99,Completed,2021-11-18,Net 90,Jack Jones,10
9501,PO009501,22,2021-10-06,2021-10-18,222378.86,Completed,2021-10-25,Net 45,Jack Hughes,5
2100,PO002100,12,2021-10-06,2021-10-23,83434.8,Cancelled,,Net 60,Isabella Roberts,10
5540,PO005540,33,2021-10-06,2021-11-23,39522.03,Completed,2021-10-22,Net 45,Samuel Thompson,4
17051,PO017051,27,2021-10-06,2021-11-23,410554.14,Open,,Net 60,Amelia White,4
1480,PO001480,16,2021-10-06,2021-10-20,136012.86,Completed,2021-10-17,Net 90,Freya Lewis,6
18522,PO018522,50,2021-10-06,2021-11-21,61263.03,Cancelled,,Net 60,William Clarke,3
12720,PO012720,5,2021-10-06,2021-11-07,337280.58,Completed,2021-10-20,Net 60,Alice Martin,10
8722,PO008722,23,2021-10-06,2021-11-15,260455.07,Partial,,Net 60,Mia Patel,4
2835,PO002835,25,2021-10-06,2021-10-16,470011.51,Open,,Net 60,Amelia Wright,10
13290,PO013290,23,2021-10-07,2021-11-21,127723.51,Completed,2021-11-21,Net 60,Samuel Lewis,1
6939,PO006939,23,2021-10-07,2021-10-20,100493.4,Cancelled,,Net 60,Benjamin Clarke,4
12102,PO012102,42,2021-10-07,2021-10-22,37256.07,Completed,2021-11-01,Net 45,Charlotte Lewis,3
1238,PO001238,36,2021-10-07,2021-11-03,70924.62,Completed,2021-10-15,Net 45,Ava Taylor,3
5996,PO005996,23,2021-10-07,2021-10-20,148359.47,Completed,2021-11-20,Net 45,Mia Thompson,4
40,PO000040,12,2021-10-07,2021-11-12,366847.16,Completed,2021-10-21,Net 90,Oliver Taylor,10
12056,PO012056,43,2021-10-07,2021-11-05,320327.77,Completed,2021-10-25,Net 60,George Cooper,1
14445,PO014445,43,2021-10-07,2021-10-27,377877.86,Completed,2021-10-16,Net 30,Leo Wood,3
8105,PO008105,24,2021-10-08,2021-11-13,498875.35,Completed,2021-11-20,Net 60,Isabella Johnson,2
11325,PO011325,47,2021-10-08,2021-10-17,455414.26,Completed,2021-11-22,Net 30,Emma Martin,4
11468,PO011468,20,2021-10-08,2021-10-27,367025.79,Completed,2021-11-18,Net 45,James Patel,6
13067,PO013067,36,2021-10-08,2021-11-07,477934.96,Open,,Net 60,David Patel,8
3754,PO003754,39,2021-10-08,2021-10-23,408235.38,Partial,,Net 30,Alexander Hall,6
1461,PO001461,23,2021-10-08,2021-11-07,236733.77,Completed,2021-11-03,Net 60,Samuel Hill,8
11601,PO011601,41,2021-10-08,2021-10-26,464999.36,Completed,2021-10-18,Net 90,Ella Robinson,6
13049,PO013049,45,2021-10-08,2021-11-29,259247.55,Completed,2021-11-04,Net 90,Chloe Harris,3
16045,PO016045,1,2021-10-08,2021-10-19,247466.68,Completed,2021-11-21,Net 90,Freya Wood,2
16549,PO016549,24,2021-10-08,2021-11-20,168389.46,Cancelled,,Net 30,Jessica Walker,10
93,PO000093,27,2021-10-09,2021-11-22,230007.24,Cancelled,,Net 90,Leo Davies,8
12438,PO012438,31,2021-10-09,2021-11-18,199107.05,Completed,2021-11-13,Net 30,Alice Jones,1
17853,PO017853,1,2021-10-09,2021-11-23,104761.54,Partial,,Net 90,Isabella Davies,9
3146,PO003146,25,2021-10-09,2021-11-05,283938.14,Completed,2021-10-16,Net 30,Alexander White,9
4935,PO004935,23,2021-10-09,2021-11-30,258525.84,Cancelled,,Net 30,Lucas Green,2
3686,PO003686,4,2021-10-09,2021-11-15,305353.71,Completed,2021-10-27,Net 90,Isabella Hill,4
15543,PO015543,7,2021-10-09,2021-11-15,378163.71,Open,,Net 60,Daniel Thompson,10
17118,PO017118,29,2021-10-09,2021-10-27,61338.53,Open,,Net 90,Freya Williams,8
14236,PO014236,48,2021-10-09,2021-10-21,323957.24,Cancelled,,Net 90,Lucas Thomas,4
2111,PO002111,34,2021-10-09,2021-11-27,265581.44,Open,,Net 60,Ruby Hill,8
4485,PO004485,10,2021-10-10,2021-11-05,133248.72,Cancelled,,Net 30,Emma Thompson,8
11656,PO011656,44,2021-10-10,2021-11-08,377616.82,Partial,,Net 90,Sophia Lewis,2
8553,PO008553,45,2021-10-10,2021-11-13,310671.61,Partial,,Net 30,Amelia Davies,9
7340,PO007340,21,2021-10-10,2021-11-01,434280.65,Completed,2021-10-28,Net 45,George Williams,1
16756,PO016756,17,2021-10-10,2021-11-23,176953.47,Open,,Net 60,Isabella Brown,5
14175,PO014175,37,2021-10-10,2021-10-23,307529.35,Partial,,Net 30,Jessica Evans,9
13867,PO013867,4,2021-10-10,2021-11-25,421271.29,Completed,2021-11-16,Net 60,Sophie Thompson,8
3605,PO003605,44,2021-10-11,2021-12-08,455456.89,Completed,2021-11-02,Net 30,Samuel Thomas,7
15938,PO015938,25,2021-10-11,2021-11-18,427653.41,Completed,2021-10-25,Net 60,Sophie Brown,8
1984,PO001984,2,2021-10-11,2021-11-20,449241.15,Completed,2021-11-04,Net 45,Emily Roberts,10
16050,PO016050,13,2021-10-11,2021-11-09,448420.83,Completed,2021-10-29,Net 30,Harper Martin,9
19142,PO019142,15,2021-10-11,2021-10-26,150445.67,Completed,2021-10-21,Net 90,Noah Green,3
