employee_id,employee_name,email,department,job_title,job_level,employment_type,hire_date,tenure_years,work_location,work_city,work_type,salary,manager_id,cost_centre,status,gender,age_band,performance_rating,last_promotion_date,training_hours_ytd
EMP0698,Thomas Roberts,emp0698@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2018-02-21,7.9,SnowTelco Manchester Airport 4,Manchester,On-site,22159.0,EMP0421,CC001,Active,M,45-54,2,2022-03-14,10
EMP0699,Sarah Roberts,emp0699@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2024-12-19,1.1,London Contact Centre,London,Hybrid,36012.0,EMP0418,CC003,Active,Other,25-34,4,2025-11-29,11
EMP0700,Olivia Hall,emp0700@snowtelco.co.uk,Finance,Senior Finance Specialist,Senior,Full-time,2016-12-31,9.1,Manchester Office,Manchester,Hybrid,66148.0,EMP0055,CC004,Active,Other,35-44,1,2018-01-03,71
EMP0701,William Williams,emp0701@snowtelco.co.uk,Legal,Mid Legal Specialist,Mid,Full-time,2022-07-18,3.5,Manchester Office,Manchester,Hybrid,45296.0,EMP0192,CC010,On Leave,F,35-44,5,2026-01-16,29
EMP0702,Thomas Roberts,emp0702@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2020-09-27,5.3,Manchester Contact Centre,Manchester,Hybrid,22397.0,EMP0497,CC003,Active,F,45-54,4,2024-12-06,63
EMP0703,Emily White,emp0703@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2017-04-07,8.8,SnowTelco Leeds Retail 5,Leeds,On-site,22914.0,EMP0175,CC001,Active,F,35-44,3,2025-07-14,80
EMP0704,James White,emp0704@snowtelco.co.uk,Executive,Junior Executive Specialist,Junior,Full-time,2024-07-09,1.6,Manchester Office,Manchester,On-site,28532.0,EMP0039,CC015,On Leave,Other,55+,3,2025-10-06,6
EMP0705,Amelia Davies,emp0705@snowtelco.co.uk,Finance,Mid Finance Specialist,Mid,Full-time,2024-10-14,1.3,Cardiff Office,Cardiff,Remote,47008.0,EMP0358,CC004,On Leave,F,35-44,5,2025-07-05,72
EMP0706,Harry Thompson,emp0706@snowtelco.co.uk,Marketing,Senior Marketing Specialist,Senior,Full-time,2018-02-25,7.9,Cardiff Office,Cardiff,Hybrid,70902.0,EMP0034,CC005,Active,Other,25-34,5,2020-04-21,37
EMP0707,George Taylor,emp0707@snowtelco.co.uk,Sales - B2B,Lead Sales Specialist,Lead,Full-time,2021-02-22,4.9,Edinburgh Office,Edinburgh,On-site,85420.0,EMP0136,CC006,Active,F,45-54,4,2023-03-04,59
EMP0708,Lucy Johnson,emp0708@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2020-12-25,5.1,Cardiff Office,Cardiff,Hybrid,36699.0,EMP0190,CC002,Active,M,45-54,3,2024-12-24,16
EMP0709,Charlotte Wilson,emp0709@snowtelco.co.uk,Sales - B2B,Junior Sales Specialist,Junior,Part-time,2021-01-03,5.1,Cardiff Office,Cardiff,Remote,33314.0,EMP0015,CC006,Active,M,25-34,3,2021-10-04,20
EMP0710,Daniel Johnson,emp0710@snowtelco.co.uk,IT,Entry IT Specialist,Entry,Contract,2022-11-10,3.2,Birmingham Office,Birmingham,Hybrid,25258.0,EMP0352,CC009,Active,Other,18-24,2,2024-06-23,59
EMP0711,David Evans,emp0711@snowtelco.co.uk,Network Engineering,Lead Network Engineering Specialist,Lead,Full-time,2020-06-06,5.6,Manchester Office,Manchester,On-site,70236.0,EMP0032,CC002,Active,Other,35-44,4,2021-02-08,61
EMP0712,Olivia Smith,emp0712@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2016-09-06,9.4,SnowTelco Plymouth Airport 3,Plymouth,On-site,70542.0,EMP0002,CC001,Active,F,18-24,4,2017-03-12,7
EMP0713,Daniel White,emp0713@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2018-04-17,7.8,Manchester Contact Centre,Manchester,Hybrid,42458.0,EMP0181,CC003,Active,Other,35-44,4,2021-07-01,21
EMP0714,Emma Roberts,emp0714@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2023-09-27,2.3,London Contact Centre,London,Hybrid,63576.0,EMP0120,CC003,Active,M,25-34,2,2026-01-01,57
EMP0715,Lucy Taylor,emp0715@snowtelco.co.uk,Customer Service,Manager of Customer Service,Manager,Full-time,2025-07-16,0.5,London Contact Centre,London,Hybrid,110400.0,EMP0006,CC003,Active,F,45-54,1,,16
EMP0716,Sarah Hall,emp0716@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2023-02-04,3.0,Manchester Contact Centre,Manchester,Remote,61818.0,EMP0186,CC003,Active,M,25-34,2,2025-07-16,27
EMP0717,George Williams,emp0717@snowtelco.co.uk,Sales - B2B,Junior Sales Specialist,Junior,Full-time,2022-09-30,3.3,Edinburgh Office,Edinburgh,Hybrid,34006.0,EMP0126,CC006,Active,M,35-44,3,2023-04-30,64
EMP0718,Sarah Wright,emp0718@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2017-06-21,8.6,Birmingham Office,Birmingham,Remote,48200.0,EMP0018,CC006,Active,M,35-44,4,2025-01-02,20
EMP0719,Emma Thompson,emp0719@snowtelco.co.uk,HR,Director of HR,Director,Full-time,2017-10-18,8.3,Birmingham Office,Birmingham,Hybrid,159254.0,,CC008,Active,Other,55+,4,2020-03-08,16
EMP0720,David Johnson,emp0720@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2024-01-05,2.1,SnowTelco Bristol Flagship,Bristol,On-site,70599.0,EMP0172,CC001,Active,M,55+,5,2024-10-13,1
EMP0721,Daniel Hall,emp0721@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Intern,2025-12-16,0.1,Cardiff Office,Cardiff,Hybrid,117699.0,EMP0010,CC002,Active,Other,55+,5,,64
EMP0722,Sarah Williams,emp0722@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2025-10-27,0.3,Edinburgh Office,Edinburgh,On-site,31959.0,EMP0366,CC002,Active,Other,35-44,4,,68
EMP0723,Emma Taylor,emp0723@snowtelco.co.uk,Sales - B2B,Manager of Sales - B2B,Manager,Full-time,2020-01-20,6.0,Manchester Office,Manchester,Hybrid,98254.0,EMP0046,CC006,Active,M,25-34,5,2023-01-13,32
EMP0724,David Evans,emp0724@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2019-09-30,6.3,London Contact Centre,London,On-site,46587.0,EMP0479,CC003,Active,F,25-34,3,2024-02-27,15
EMP0725,Sophie Wilson,emp0725@snowtelco.co.uk,Marketing,Mid Marketing Specialist,Mid,Full-time,2016-07-04,9.6,London HQ,London,Remote,41846.0,EMP0393,CC005,Active,M,35-44,2,2022-09-05,79
EMP0726,James Thompson,emp0726@snowtelco.co.uk,Supply Chain,Senior Supply Chain Specialist,Senior,Part-time,2025-01-13,1.0,Edinburgh Office,Edinburgh,Remote,63347.0,EMP0001,CC012,Active,F,35-44,3,2026-01-12,40
EMP0727,David Wright,emp0727@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Part-time,2024-07-27,1.5,Manchester Office,Manchester,On-site,37105.0,EMP0014,CC002,Active,Other,18-24,5,2025-05-26,25
EMP0728,Daniel Brown,emp0728@snowtelco.co.uk,IT,Entry IT Specialist,Entry,Full-time,2020-10-03,5.3,Edinburgh Office,Edinburgh,Remote,24649.0,EMP0235,CC009,Active,M,45-54,5,2023-03-04,41
EMP0729,Daniel White,emp0729@snowtelco.co.uk,HR,Junior HR Specialist,Junior,Full-time,2017-04-27,8.8,London HQ,London,Hybrid,31593.0,EMP0162,CC008,Active,M,25-34,2,2019-10-31,23
EMP0730,Sarah Jones,emp0730@snowtelco.co.uk,Sales - B2B,Junior Sales Specialist,Junior,Full-time,2022-03-22,3.9,Cardiff Office,Cardiff,Remote,34721.0,EMP0184,CC006,Active,F,35-44,5,2026-01-02,24
EMP0731,Thomas Evans,emp0731@snowtelco.co.uk,HR,Lead HR Specialist,Lead,Full-time,2019-12-12,6.1,Manchester Office,Manchester,Hybrid,80905.0,EMP0182,CC008,Active,F,18-24,4,2021-12-16,43
EMP0732,Harry Davies,emp0732@snowtelco.co.uk,Customer Service,Director of Customer Service,Director,Part-time,2025-10-13,0.3,Manchester Contact Centre,Manchester,On-site,116401.0,,CC003,Active,M,25-34,2,,49
EMP0733,Thomas Hall,emp0733@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2019-10-18,6.3,SnowTelco Edinburgh Retail 2,Edinburgh,On-site,24474.0,EMP0477,CC001,Active,Other,25-34,3,2024-08-19,56
EMP0734,Harry White,emp0734@snowtelco.co.uk,Finance,Manager of Finance,Manager,Full-time,2023-11-23,2.2,Birmingham Office,Birmingham,Hybrid,118387.0,EMP0039,CC004,Active,M,55+,5,2024-10-05,45
EMP0735,Charlotte Johnson,emp0735@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2021-08-13,4.5,SnowTelco London Shopping 13,London,On-site,35549.0,EMP0116,CC001,Active,F,35-44,4,2023-06-22,70
EMP0736,Lucy Davies,emp0736@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Part-time,2023-08-19,2.4,London Contact Centre,London,Hybrid,32370.0,EMP0268,CC003,Active,M,25-34,5,2024-12-19,0
EMP0737,William Davies,emp0737@snowtelco.co.uk,Marketing,Junior Marketing Specialist,Junior,Full-time,2021-10-01,4.3,London HQ,London,On-site,36214.0,EMP0167,CC005,Active,M,35-44,2,2025-01-14,33
EMP0738,Daniel Wilson,emp0738@snowtelco.co.uk,Supply Chain,Junior Supply Chain Specialist,Junior,Contract,2020-05-09,5.7,London HQ,London,Hybrid,37827.0,EMP0386,CC012,Active,F,25-34,4,2026-01-27,25
EMP0739,Charlotte Wilson,emp0739@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Contract,2017-04-13,8.8,Birmingham Office,Birmingham,Hybrid,44690.0,EMP0188,CC006,Active,M,25-34,3,2019-12-10,2
EMP0740,Harry Williams,emp0740@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2017-11-26,8.2,SnowTelco Cardiff Shopping 5,Cardiff,On-site,53442.0,EMP0216,CC001,Active,Other,45-54,4,2025-05-06,39
EMP0741,Thomas Wilson,emp0741@snowtelco.co.uk,Product Management,Lead Product Management Specialist,Lead,Full-time,2025-01-29,1.0,Cardiff Office,Cardiff,Remote,76121.0,EMP0092,CC011,Active,Other,45-54,4,,66
EMP0742,Sophie Wright,emp0742@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2023-05-09,2.7,Edinburgh Office,Edinburgh,Hybrid,40616.0,EMP0443,CC002,Active,M,35-44,4,2025-01-08,72
EMP0743,Charlotte Thompson,emp0743@snowtelco.co.uk,IT,Junior IT Specialist,Junior,Full-time,2017-04-10,8.8,Birmingham Office,Birmingham,On-site,30606.0,EMP0453,CC009,Active,Other,25-34,5,2018-06-13,33
EMP0744,George Wilson,emp0744@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2021-11-30,4.2,London Contact Centre,London,Hybrid,42956.0,EMP0286,CC003,Active,Other,25-34,3,2025-02-22,59
EMP0745,Charlotte Thompson,emp0745@snowtelco.co.uk,Sales - Consumer,Entry Sales Specialist,Entry,Full-time,2024-04-04,1.8,London HQ,London,Hybrid,25585.0,EMP0308,CC007,Active,Other,35-44,4,2025-03-12,51
EMP0746,Sarah Jones,emp0746@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2018-09-16,7.4,Manchester Contact Centre,Manchester,Hybrid,23164.0,EMP0123,CC003,Active,M,35-44,3,2023-04-03,35
EMP0747,Olivia Williams,emp0747@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Part-time,2023-11-25,2.2,London HQ,London,Hybrid,53356.0,EMP0397,CC002,Active,F,35-44,2,2025-12-18,17
EMP0748,David Williams,emp0748@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2017-09-09,8.4,SnowTelco York Standard,York,On-site,72776.0,EMP0062,CC001,Active,F,35-44,4,2024-03-02,21
EMP0749,Harry Davies,emp0749@snowtelco.co.uk,Finance,Mid Finance Specialist,Mid,Full-time,2016-09-04,9.4,Edinburgh Office,Edinburgh,Hybrid,46693.0,EMP0168,CC004,Active,F,45-54,2,2020-01-20,10
EMP0750,James Wilson,emp0750@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Full-time,2022-05-28,3.7,Manchester Office,Manchester,On-site,69025.0,EMP0021,CC007,Active,F,35-44,4,2023-03-09,49
EMP0751,Charlotte Hall,emp0751@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2025-04-27,0.8,Edinburgh Office,Edinburgh,Hybrid,33677.0,EMP0447,CC002,Active,M,35-44,3,,39
EMP0752,Daniel Brown,emp0752@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2025-07-15,0.5,SnowTelco Coventry Airport 3,Coventry,On-site,70710.0,EMP0111,CC001,Active,Other,35-44,3,,41
EMP0753,Michael Thompson,emp0753@snowtelco.co.uk,Network Engineering,Senior Network Engineering Specialist,Senior,Full-time,2020-11-14,5.2,Edinburgh Office,Edinburgh,On-site,61512.0,EMP0090,CC002,Active,Other,45-54,4,2025-05-08,24
EMP0754,Emily Davies,emp0754@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2017-08-22,8.4,Cardiff Office,Cardiff,Hybrid,41097.0,EMP0140,CC006,Active,Other,25-34,5,2020-06-02,72
EMP0755,Sarah Walker,emp0755@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Full-time,2017-02-17,9.0,London HQ,London,On-site,99444.0,EMP0008,CC002,Active,F,35-44,3,2024-07-05,65
EMP0756,Michael Smith,emp0756@snowtelco.co.uk,Legal,Junior Legal Specialist,Junior,Full-time,2025-02-27,0.9,Cardiff Office,Cardiff,Hybrid,29649.0,EMP0369,CC010,Notice Period,Other,35-44,4,,6
EMP0757,James Wright,emp0757@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2024-11-24,1.2,SnowTelco Bristol High 4,Bristol,On-site,49778.0,EMP0304,CC001,Active,Other,18-24,5,2025-11-04,47
EMP0758,Emily Thompson,emp0758@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2017-04-08,8.8,London HQ,London,Remote,48542.0,EMP0471,CC006,Active,Other,25-34,5,2021-07-29,4
EMP0759,James Davies,emp0759@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2018-02-16,8.0,Manchester Contact Centre,Manchester,On-site,43660.0,EMP0359,CC003,On Leave,M,45-54,3,2022-11-25,5
EMP0760,James Thompson,emp0760@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2019-05-31,6.7,Glasgow Contact Centre,Glasgow,Remote,38886.0,EMP0308,CC003,Active,F,25-34,3,2020-03-10,40
EMP0761,William Wright,emp0761@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Contract,2021-10-02,4.3,London HQ,London,On-site,56508.0,EMP0171,CC007,Active,Other,18-24,3,2025-12-27,27
EMP0762,Thomas Brown,emp0762@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Part-time,2024-11-10,1.2,SnowTelco Glasgow Retail 7,Glasgow,On-site,42318.0,EMP0064,CC001,Active,M,45-54,2,2025-08-08,24
EMP0763,Lucy Jones,emp0763@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2020-08-21,5.4,SnowTelco Plymouth Airport 3,Plymouth,On-site,63276.0,EMP0073,CC001,Active,Other,35-44,5,2025-08-11,60
EMP0764,Sophie Thompson,emp0764@snowtelco.co.uk,Marketing,Mid Marketing Specialist,Mid,Contract,2022-07-04,3.6,Cardiff Office,Cardiff,Remote,50199.0,EMP0279,CC005,Active,M,55+,4,2025-09-17,79
EMP0765,Daniel Thomas,emp0765@snowtelco.co.uk,IT,Lead IT Specialist,Lead,Contract,2017-10-15,8.3,Edinburgh Office,Edinburgh,Hybrid,83526.0,EMP0010,CC009,Active,M,35-44,2,2023-06-25,48
EMP0766,David Thomas,emp0766@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2017-01-16,9.0,SnowTelco London Airport 8,London,On-site,30303.0,EMP0351,CC001,Active,Other,25-34,5,2024-03-30,21
EMP0767,Charlotte Wilson,emp0767@snowtelco.co.uk,Product Management,Entry Product Management Specialist,Entry,Full-time,2018-03-03,7.9,London HQ,London,Hybrid,24732.0,EMP0074,CC011,Active,F,45-54,3,2025-09-27,67
EMP0768,Daniel White,emp0768@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2022-06-07,3.6,SnowTelco Bristol Flagship,Bristol,On-site,74733.0,EMP0081,CC001,Active,Other,25-34,3,2025-05-15,59
EMP0769,William Wright,emp0769@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2019-10-23,6.3,London Contact Centre,London,On-site,58685.0,EMP0020,CC003,Active,F,18-24,3,2021-02-04,44
EMP0770,Olivia Roberts,emp0770@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2023-02-15,3.0,London HQ,London,Hybrid,36981.0,EMP0381,CC002,Active,M,35-44,2,2025-01-22,24
EMP0771,William Davies,emp0771@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Full-time,2019-01-07,7.1,London HQ,London,Remote,46573.0,EMP0076,CC007,Active,F,25-34,3,2020-04-02,29
EMP0772,Daniel Thompson,emp0772@snowtelco.co.uk,Retail Operations,VP of Retail Operations,VP,Contract,2022-08-16,3.5,SnowTelco Birmingham High 7,Birmingham,On-site,159199.0,,CC001,Active,F,35-44,4,2023-09-22,62
EMP0773,Olivia Brown,emp0773@snowtelco.co.uk,Network Engineering,Entry Network Engineering Specialist,Entry,Part-time,2021-06-25,4.6,Cardiff Office,Cardiff,Remote,27795.0,EMP0091,CC002,Active,Other,25-34,2,2025-01-27,36
EMP0774,Charlotte Thompson,emp0774@snowtelco.co.uk,Sales - B2B,Lead Sales Specialist,Lead,Full-time,2016-04-11,9.8,Cardiff Office,Cardiff,Hybrid,77663.0,EMP0137,CC006,Active,F,25-34,3,2018-12-17,66
EMP0775,Harry Davies,emp0775@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2023-09-27,2.3,Cardiff Office,Cardiff,Hybrid,46894.0,EMP0315,CC002,Active,Other,45-54,4,2025-08-23,77
EMP0776,Lucy Brown,emp0776@snowtelco.co.uk,Marketing,Senior Marketing Specialist,Senior,Full-time,2017-02-09,9.0,Manchester Office,Manchester,Hybrid,61649.0,EMP0128,CC005,Active,M,25-34,3,2023-04-20,35
EMP0777,Michael Taylor,emp0777@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Full-time,2017-05-22,8.7,Birmingham Office,Birmingham,On-site,24116.0,EMP0388,CC005,Active,F,35-44,3,2018-10-14,8
EMP0778,Amelia Brown,emp0778@snowtelco.co.uk,Network Engineering,Manager of Network Engineering,Manager,Part-time,2018-01-30,8.0,Cardiff Office,Cardiff,On-site,116252.0,EMP0008,CC002,Active,Other,25-34,4,2023-02-28,61
EMP0779,Emma Thomas,emp0779@snowtelco.co.uk,Finance,Senior Finance Specialist,Senior,Full-time,2020-09-28,5.3,Cardiff Office,Cardiff,Hybrid,65263.0,EMP0010,CC004,Active,M,25-34,4,2023-06-20,36
EMP0780,Emma Smith,emp0780@snowtelco.co.uk,Sales - B2B,Senior Sales Specialist,Senior,Full-time,2019-09-10,6.4,Cardiff Office,Cardiff,Hybrid,68032.0,EMP0107,CC006,Active,Other,18-24,2,2020-04-19,70
EMP0781,Emma Wilson,emp0781@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2017-03-17,8.9,London Contact Centre,London,Hybrid,73436.0,EMP0016,CC003,Active,Other,35-44,1,2021-07-22,33
EMP0782,Sarah Thomas,emp0782@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2019-05-22,6.7,SnowTelco Norwich Shopping 2,Norwich,On-site,39290.0,EMP0041,CC001,Active,M,45-54,3,2025-07-15,24
EMP0783,Lucy Evans,emp0783@snowtelco.co.uk,Network Engineering,Lead Network Engineering Specialist,Lead,Full-time,2016-07-22,9.5,London HQ,London,On-site,75504.0,EMP0046,CC002,Active,Other,45-54,4,2021-12-27,80
EMP0784,Sarah Wright,emp0784@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2023-03-19,2.9,Glasgow Contact Centre,Glasgow,Hybrid,72740.0,EMP0192,CC003,Active,M,45-54,5,2024-02-04,15
EMP0785,Emily White,emp0785@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2022-03-30,3.8,SnowTelco Glasgow Retail 7,Glasgow,On-site,51776.0,EMP0390,CC001,Active,F,55+,4,2023-03-06,19
EMP0786,Emily Walker,emp0786@snowtelco.co.uk,Legal,Mid Legal Specialist,Mid,Full-time,2022-04-25,3.8,Edinburgh Office,Edinburgh,Hybrid,42916.0,EMP0406,CC010,Active,Other,35-44,4,2023-04-25,4
EMP0787,George Walker,emp0787@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2025-02-17,0.9,SnowTelco Manchester Train 5,Manchester,On-site,35358.0,EMP0048,CC001,Active,F,35-44,2,,69
EMP0788,Harry Roberts,emp0788@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Part-time,2017-02-27,8.9,Manchester Office,Manchester,Hybrid,24070.0,EMP0264,CC005,Active,M,35-44,2,2019-03-04,55
EMP0789,Sarah Williams,emp0789@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2019-12-17,6.1,SnowTelco Stoke Retail 2,Stoke,On-site,32375.0,EMP0316,CC001,Active,M,55+,4,2024-07-21,49
EMP0790,Emily Evans,emp0790@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Part-time,2023-10-10,2.3,London HQ,London,On-site,45688.0,EMP0484,CC007,Active,F,45-54,4,2025-02-08,75
EMP0791,Emily Johnson,emp0791@snowtelco.co.uk,Product Management,Entry Product Management Specialist,Entry,Intern,2016-06-28,9.6,Edinburgh Office,Edinburgh,Hybrid,27274.0,EMP0394,CC011,Active,M,35-44,2,2025-01-10,4
EMP0792,Sarah Walker,emp0792@snowtelco.co.uk,Finance,Junior Finance Specialist,Junior,Full-time,2020-04-30,5.8,Manchester Office,Manchester,Hybrid,34275.0,EMP0402,CC004,Active,M,45-54,2,2023-08-07,37
EMP0793,Harry Jones,emp0793@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Part-time,2025-08-17,0.4,London Contact Centre,London,Hybrid,43399.0,EMP0282,CC003,Active,M,35-44,3,,39
EMP0794,Michael Thompson,emp0794@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Contract,2025-01-14,1.0,Birmingham Office,Birmingham,Remote,25618.0,EMP0168,CC005,Active,Other,25-34,5,2025-08-05,67
EMP0795,Thomas Evans,emp0795@snowtelco.co.uk,Network Engineering,Entry Network Engineering Specialist,Entry,Full-time,2017-02-10,9.0,Cardiff Office,Cardiff,Hybrid,26862.0,EMP0267,CC002,Active,Other,35-44,4,2022-03-23,23
EMP0796,Michael Wilson,emp0796@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Part-time,2023-08-16,2.5,London HQ,London,On-site,52401.0,EMP0250,CC009,Active,F,35-44,3,2024-09-22,35
EMP0797,James Jones,emp0797@snowtelco.co.uk,Finance,Junior Finance Specialist,Junior,Full-time,2022-08-01,3.5,London HQ,London,Hybrid,31149.0,EMP0113,CC004,Active,M,25-34,1,2023-11-08,40
